Date,COUNTRY_CODE,panic_index,media_hype_index,fake_news_index,sentiment_index,infodemic_index,media_coverage_index,Retornos_BTC,volatilidad,gfi,deaths_per_day,cases_per_day,musk_tweet
2021-08-25,XX,1.71,22.85,0.45,-12.36,41.43,66.34,2.5960121950429427,1254.671875,0.5032067826350143,22662.0,1477830.0,0
2021-08-26,XX,1.62,22.59,0.46,-13.1,41.63,67.17,-4.21022974523753,-2018.5703125,0.503373866486152,23182.0,1470798.0,0
2021-08-27,XX,2.01,21.62,0.38,-13.39,42.3,66.5,4.409943030226678,2116.44921875,0.5036085578193064,20692.0,1482730.0,0
2021-08-28,XX,1.66,21.82,0.34,-23.57,40.7,65.44,-0.3190364438573709,-156.265625,0.5034931427094937,16874.0,1128946.0,0
2021-08-29,XX,2.36,20.94,0.31,-25.89,34.67,64.62,-0.1485084758406809,-72.5703125,0.5032281560080769,13472.0,904422.0,0
2021-08-30,XX,1.24,18.67,0.37,-33.86,35.87,63.67,-3.702463994727715,-1774.84765625,0.5031203351584037,19020.0,1312188.0,0
2021-08-31,XX,1.25,20.62,0.31,-32.46,41.13,65.24,0.2371071858731938,111.703125,0.5029859632188624,18340.0,1268424.0,0
2021-09-01,XX,1.73,19.94,0.39,-32.42,40.44,65.88,3.50056537880172,1680.33984375,0.5030243550277533,25004.0,1439760.0,0
2021-09-02,XX,0.98,20.77,0.53,-31.73,41.34,66.74,0.979272478817146,480.6953125,0.5031579339041247,22446.0,1353256.0,1
2021-09-03,XX,1.2,19.09,0.33,-31.61,41.11,65.38,1.4044128006187486,697.65234375,0.503408455767872,21372.0,1425450.0,0
2021-09-04,XX,1.54,21.78,0.55,-17.59,39.57,63.8,-0.1615484996733509,-80.75,0.503265196096263,15470.0,1008940.0,0
2021-09-05,XX,1.84,19.19,0.64,-15.88,34.35,65.3,3.5575435016673143,1808.78515625,0.5030811432336396,12932.0,907300.0,0
2021-09-06,XX,1.99,19.66,0.73,-18.43,38.77,64.88,1.68631403802205,880.125,0.5028048224961295,16120.0,922256.0,0
2021-09-07,XX,1.26,18.76,0.67,-17.44,38.8,61.93,-11.723249529729856,-5822.40625,0.5027718418972167,20948.0,1336444.0,0
2021-09-08,XX,1.44,19.64,0.47,-16.27,39.71,62.96,-1.5494793572991006,-719.73828125,0.502699398241033,20088.0,1257166.0,0
2021-09-09,XX,1.57,19.85,0.46,-16.3,42.32,64.2,0.6488390533953229,300.03125,0.5028564418123656,21528.0,1296390.0,0
2021-09-10,XX,1.69,20.88,0.46,-15.28,41.08,63.76,-3.303518664446581,-1507.51171875,0.5030342049791481,18372.0,1299060.0,0
2021-09-11,XX,2.01,21.41,0.6,-24.71,40.97,64.72,0.7049939410355871,317.546875,0.5030444564252379,16710.0,951516.0,0
2021-09-12,XX,1.0,16.96,0.93,-15.71,34.62,62.26,1.888655452823882,861.8125,0.5027427154811303,11170.0,753098.0,0
2021-09-13,XX,1.24,16.66,0.54,-5.14,36.08,59.87,-2.4174296052118334,-1100.1953125,0.5026738810431493,18198.0,1125434.0,0
2021-09-14,XX,1.06,18.6,0.35,-5.86,39.85,62.84,4.62720067779093,2129.41796875,0.5025911565057516,19824.0,1105188.0,0
2021-09-15,XX,1.26,20.48,0.39,-6.57,41.08,64.66,2.275460131450896,1083.85546875,0.5025738359222961,20902.0,1136302.0,0
2021-09-16,XX,1.79,19.93,0.52,-6.71,40.98,64.53,-0.81907394359386,-392.98828125,0.5026857338487832,20920.0,1172164.0,0
2021-09-17,XX,1.59,20.21,0.87,-7.0,41.32,63.96,-1.0854079709278337,-515.83984375,0.5029090834538812,18100.0,1244520.0,0
2021-09-18,XX,1.72,19.81,0.43,0.66,40.27,64.69,2.116012615402399,1010.84375,0.5028155370424908,13030.0,1059030.0,0
2021-09-19,XX,1.64,17.28,0.96,2.82,34.85,62.04,-2.1314594702563614,-1018.14453125,0.5026039190438156,12004.0,734592.0,0
2021-09-20,XX,1.2,14.84,0.38,3.71,37.26,60.44,-9.810793836995629,-4416.41796875,0.5025105781856316,16420.0,1034960.0,0
2021-09-21,XX,1.15,18.46,0.37,3.48,38.73,63.19,-5.148826786332678,-2150.125,0.5024257826234187,18842.0,983808.0,0
2021-09-22,XX,1.37,19.32,1.07,3.56,39.38,63.84,6.839960199678301,2880.83203125,0.5023921592054057,19560.0,1070344.0,0
2021-09-23,XX,1.71,18.56,0.79,3.8,39.83,64.87,2.985630902322461,1320.58984375,0.5024841363216141,19604.0,1094630.0,0
2021-09-24,XX,1.27,17.96,0.46,3.28,39.39,64.15,-4.686219528987527,-2055.34765625,0.5026498669943502,17428.0,1096924.0,0
2021-09-25,XX,1.72,18.97,0.82,1.29,39.47,63.13,-0.2878952738409655,-123.15625,0.5024980698347072,10936.0,759144.0,0
2021-09-26,XX,1.46,15.12,0.68,0.43,36.33,62.82,1.1450682044497962,491.9453125,0.5023173046334976,10904.0,718898.0,0
2021-09-27,XX,1.63,13.13,0.3,-1.57,35.17,59.72,-2.2771582829569805,-972.80859375,0.5022237634686919,15452.0,941778.0,0
2021-09-28,XX,1.46,18.83,0.26,-1.71,39.65,61.68,-2.8852332947741828,-1201.1875,0.5021576919473889,18726.0,909362.0,0
2021-09-29,XX,1.68,18.53,0.43,-4.57,40.16,63.18,1.282892481457235,529.8203125,0.5021371392746752,18548.0,982294.0,0
2021-09-30,XX,1.56,18.6,1.09,-4.57,38.31,63.22,5.218276011816411,2226.53125,0.5022802654370312,17680.0,976658.0,0
2021-10-01,XX,1.4,17.36,0.5,-16.57,38.9,61.62,9.42084189312798,4326.046875,0.5024456189149493,17212.0,1042626.0,0
2021-10-02,XX,1.48,18.76,0.46,-14.71,38.85,63.2,-0.8462113921141138,-405.453125,0.5023325175386768,11814.0,711110.0,0
2021-10-03,XX,1.78,16.88,0.56,-21.98,33.19,63.34,1.0185835179136424,488.46484375,0.502120689761992,8562.0,626144.0,0
2021-10-04,XX,1.02,14.29,0.26,-20.15,33.3,58.91,1.8763728593427256,912.94921875,0.502031161617789,14260.0,870690.0,0
2021-10-05,XX,0.83,15.77,0.42,-20.89,37.0,61.32,4.774761053468452,2401.91015625,0.5019564102403853,14778.0,851386.0,0
2021-10-06,XX,1.16,16.08,0.44,-18.26,37.0,59.69,7.201410137731079,3846.63671875,0.5019596243355504,18324.0,1015244.0,0
2021-10-07,XX,1.27,17.02,0.36,-17.81,38.2,62.28,-2.849879433334604,-1555.46484375,0.5020910891974917,17886.0,922542.0,0
2021-10-08,XX,1.08,16.84,0.3,-4.03,38.29,63.35,0.300376074416775,161.86328125,0.5022580201010246,15060.0,951090.0,0
2021-10-09,XX,1.41,16.7,0.61,-2.11,37.85,61.48,1.836679291081593,1000.375,0.5021487498559469,9722.0,691446.0,0
2021-10-10,XX,1.18,13.99,0.33,2.7,32.41,57.65,-0.3583836316874845,-196.64453125,0.5020203552775957,9356.0,641424.0,0
2021-10-11,XX,1.36,13.34,0.41,-6.94,34.34,58.35,4.834896270757248,2713.2109375,0.5018615366202591,11646.0,751926.0,0
2021-10-12,XX,1.06,16.04,0.4,-5.3,37.63,60.17,-2.543576350608531,-1443.73046875,0.5018249328862445,16118.0,882798.0,0
2021-10-13,XX,0.68,15.85,0.32,-4.93,38.96,61.89,2.397881481648352,1360.0390625,0.501845977803189,17690.0,915084.0,0
2021-10-14,XX,0.82,18.06,0.72,-6.16,38.84,62.83,-0.1387245701897974,-79.57421875,0.5019799499351968,16016.0,905538.0,0
2021-10-15,XX,1.16,17.06,0.71,-7.92,36.78,61.98,7.18874583745788,4272.42578125,0.5021139721801475,14404.0,917920.0,0
2021-10-16,XX,0.92,16.33,0.26,-8.07,35.3,61.32,-1.1458884632588322,-701.76953125,0.5020834870370601,10602.0,697108.0,0
2021-10-17,XX,1.08,14.5,0.65,-5.75,32.71,59.78,1.0803865067540788,661.4375,0.5019197342936723,8560.0,636476.0,0
2021-10-18,XX,0.88,13.54,0.27,3.26,34.5,57.59,0.7646292349290159,472.4609375,0.501832523704069,12964.0,824272.0,0
2021-10-19,XX,0.87,16.02,0.3,1.98,36.3,62.08,3.541344366049976,2235.9140625,0.5018326733020186,16480.0,895834.0,0
2021-10-20,XX,0.81,16.52,0.4,1.72,37.74,61.81,2.6577834542035657,1730.84375,0.5018764228374903,17324.0,956052.0,0
2021-10-21,XX,0.84,16.56,0.34,2.9,37.77,61.39,-5.902766839072916,-3782.6640625,0.5019942898826139,15416.0,927582.0,0
2021-10-22,XX,0.8,15.79,0.34,3.58,37.73,62.14,-2.4702251082704763,-1517.90625,0.5021774335572855,16304.0,976934.0,1
2021-10-23,XX,1.02,16.56,0.39,2.48,36.66,61.98,1.1489604888576206,701.3515625,0.5021371244959296,11646.0,744840.0,0
2021-10-24,XX,1.09,14.23,0.47,3.75,32.14,59.54,-0.7566491344887265,-462.78125,0.5019726367805939,9050.0,633976.0,1
2021-10-25,XX,1.09,13.32,0.51,4.44,32.95,60.07,3.402727333400421,2108.98828125,0.5018943166946686,13408.0,857046.0,0
2021-10-26,XX,0.71,15.26,0.42,5.06,35.75,59.76,-4.337718610106227,-2676.03125,0.5018868621546266,15762.0,894246.0,0
2021-10-27,XX,1.21,15.99,0.4,6.24,38.06,62.03,-3.166384386368273,-1881.40625,0.5019247337060271,18308.0,1040486.0,0
2021-10-28,XX,0.77,16.06,0.27,5.75,38.68,59.63,3.593449158802419,2139.75,0.5020430213531142,17604.0,926686.0,0
2021-10-29,XX,1.04,15.74,0.39,5.6,38.08,61.13,2.614437550515364,1605.828125,0.5022216364555829,15724.0,1017912.0,0
2021-10-30,XX,1.27,18.85,0.38,5.28,38.56,60.85,-0.5464750380489263,-339.1328125,0.5021812911816227,12018.0,779970.0,0
2021-10-31,XX,1.58,15.64,0.45,5.63,31.96,60.69,-0.9250698649359284,-569.875,0.5020417219500024,8966.0,692466.0,1
2021-11-01,XX,0.8,16.45,0.26,-3.32,33.32,59.1,-0.5142950065019365,-314.55078125,0.5019172703481991,12616.0,844592.0,0
2021-11-02,XX,0.98,16.27,0.53,-3.02,35.33,60.84,3.5775877348473304,2221.99609375,0.5018556990600768,14534.0,847930.0,0
2021-11-03,XX,0.82,14.5,0.3,-3.69,37.83,60.1,-0.4062805617150114,-256.35546875,0.5018807332890678,16816.0,1077126.0,0
2021-11-04,XX,1.1,17.49,0.32,-3.07,39.48,61.74,-2.439903425460908,-1517.81640625,0.5019846398537536,15202.0,1047216.0,0
2021-11-05,XX,1.02,17.47,0.22,-4.24,39.57,62.33,-0.532812918796798,-326.5546875,0.5021723165945349,17238.0,1041760.0,0
2021-11-06,XX,0.88,16.81,0.33,-3.11,40.37,62.09,0.6551908440948537,401.8046875,0.5021800789721258,13292.0,855222.0,0
2021-11-07,XX,1.09,12.36,0.25,-4.62,32.08,61.18,2.882768153978432,1799.5078125,0.5020712149973575,8994.0,700018.0,0
2021-11-08,XX,1.15,13.87,0.3,5.36,33.0,60.56,6.480556096155834,4239.83984375,0.5019953760505209,13420.0,957160.0,0
2021-11-09,XX,1.22,15.77,0.48,5.36,37.7,60.03,-0.8845099182201409,-595.0,0.5019873643899246,16330.0,973732.0,0
2021-11-10,XX,0.93,15.7,0.28,5.15,38.36,60.97,-2.995816542044536,-1976.59765625,0.5020087349779109,16560.0,1177034.0,0
2021-11-11,XX,0.78,15.18,0.76,4.32,39.96,61.22,-0.0696748107282362,-45.26953125,0.5020755627638849,15274.0,1039324.0,0
2021-11-12,XX,0.9,14.11,0.39,5.01,36.9,59.66,-1.2300437518712914,-794.01953125,0.5023060800961876,18136.0,1188932.0,0
2021-11-13,XX,0.87,14.58,0.3,3.86,37.21,59.55,0.4875963708275549,313.5859375,0.502268150008579,12566.0,861122.0,0
2021-11-14,XX,0.7,11.07,0.24,2.68,30.71,57.01,1.5351084638069592,997.3125,0.5021170676129664,9250.0,728394.0,0
2021-11-15,XX,1.63,13.99,0.4,-0.21,32.06,57.56,-2.959290584671604,-1908.96875,0.5020546366910903,13866.0,1074442.0,0
2021-11-16,XX,0.76,16.07,0.3,0.06,36.59,57.64,-5.492245425158357,-3396.625,0.5020565625215404,15436.0,1054374.0,0
2021-11-17,XX,0.78,14.6,0.33,-0.23,35.32,60.35,0.343096492223367,206.765625,0.5020742220302229,18342.0,1268638.0,0
2021-11-18,XX,0.79,14.35,0.43,0.18,35.76,60.49,-5.842375040330888,-3425.875,0.5022109004395021,16658.0,1230112.0,0
2021-11-19,XX,0.71,14.61,0.31,1.08,37.07,59.79,2.046697304630566,1177.44140625,0.5024161898206455,16102.0,1240858.0,0
2021-11-20,XX,1.22,15.62,0.26,1.53,34.96,59.04,2.678245961804076,1577.6171875,0.5023639829273912,12136.0,963710.0,1
2021-11-21,XX,0.83,13.48,0.17,-4.41,33.83,58.77,-1.6326255638854346,-966.71875,0.5022234351040102,9118.0,808298.0,0
2021-11-22,XX,1.33,13.98,0.21,-13.16,32.6,58.31,-4.245451447744855,-2441.1875,0.5021650999982854,14566.0,1236674.0,0
2021-11-23,XX,0.8,15.03,0.31,-14.02,35.27,58.15,2.2481248103212805,1279.78515625,0.5021533130498002,16134.0,1226274.0,1
2021-11-24,XX,0.61,13.49,0.19,-13.78,35.71,60.39,-2.263871996463873,-1288.6484375,0.5021883783807746,17282.0,1346008.0,0
2021-11-25,XX,0.95,14.91,0.36,-12.77,35.86,59.87,1.7511838160780349,994.25390625,0.5022830773636379,15674.0,1195092.0,1
2021-11-26,XX,1.02,15.17,0.34,-13.83,34.84,55.86,-6.687380102128215,-3704.9140625,0.502428219634419,13656.0,1198500.0,1
2021-11-27,XX,2.0,19.39,0.19,-16.5,36.12,59.42,2.298046960742265,1245.3125,0.5023165052484286,11914.0,922934.0,0
2021-11-28,XX,3.41,18.67,0.41,-20.33,32.79,62.92,4.3435386277887975,2433.37890625,0.5021363069664442,9616.0,818858.0,0
2021-11-29,XX,3.03,17.62,0.49,-20.8,35.01,62.47,0.9701684218223902,558.109375,0.502100033382616,15506.0,1303090.0,0
2021-11-30,XX,2.86,20.23,0.37,-21.11,35.96,61.6,-1.3955922421075118,-801.140625,0.502114384357234,16200.0,1246566.0,0
2021-12-01,XX,2.42,18.73,0.25,-23.74,38.47,63.59,0.3928780734843055,224.40234375,0.5022227394619132,18542.0,1426332.0,0
2021-12-02,XX,1.8,18.12,0.44,-25.06,37.47,62.83,-1.3227302108743102,-752.01171875,0.50243561634872,20342.0,1412284.0,1
2021-12-03,XX,1.91,18.25,0.32,-24.3,39.54,62.31,-5.233158566534184,-2879.5703125,0.5026663950251551,17070.0,1434562.0,0
2021-12-04,XX,2.2,18.35,0.22,-21.05,40.64,61.18,-8.560843085516442,-4397.54296875,0.502543365587252,11048.0,1028914.0,0
2021-12-05,XX,1.64,15.55,0.26,-22.01,33.73,61.39,0.3411696472447897,168.14453125,0.502435381801918,14776.0,880560.0,0
2021-12-06,XX,1.42,15.19,0.51,-10.38,33.07,60.18,2.4288526851428816,1213.77734375,0.5023150096621953,13774.0,1177986.0,0
2021-12-07,XX,1.34,17.14,0.24,-17.3,37.82,60.51,0.2319467736866811,117.4609375,0.5022600891018094,16512.0,1394910.0,0
2021-12-08,XX,1.01,15.52,0.36,-14.57,39.31,59.42,-0.3859286221386915,-195.2890625,0.5022192247095887,15874.0,1341998.0,0
2021-12-09,XX,0.98,16.57,0.34,-14.71,38.78,61.48,-5.772155580847653,-2832.67578125,0.5023953650385529,17784.0,1459378.0,0
2021-12-10,XX,1.15,16.26,0.3,-13.14,37.94,60.51,-0.9035819421615396,-428.81640625,0.5025219218815276,16178.0,1371014.0,1
2021-12-11,XX,1.04,15.5,0.39,-13.71,36.95,59.39,4.388024071672512,2119.203125,0.5024547392569663,11966.0,999884.0,0
2021-12-12,XX,0.9,13.5,0.23,-9.01,32.19,57.4,1.4796607838164322,735.828125,0.5022435780469581,9120.0,880436.0,0
2021-12-13,XX,0.86,14.64,0.23,-8.86,33.2,57.71,-6.944137030817534,-3360.85546875,0.502185733765,13202.0,1247898.0,0
2021-12-14,XX,0.99,16.7,0.43,-1.57,38.37,59.32,-0.2674827620426481,-124.84765625,0.5021225451270879,15574.0,1319406.0,0
2021-12-15,XX,0.94,17.59,0.38,-2.43,38.64,60.42,4.7838778099981205,2284.08984375,0.5021700762475758,18296.0,1490044.0,0
2021-12-16,XX,1.15,19.34,0.42,-4.57,37.96,61.99,-2.550406419845907,-1231.296875,0.5023066654793789,14644.0,1474944.0,0
2021-12-17,XX,1.95,19.59,0.3,-7.75,39.15,60.71,-3.1180093256039694,-1463.28125,0.5024939525972588,14004.0,1464654.0,0
2021-12-18,XX,1.38,20.83,0.35,-10.48,38.34,62.79,1.389869565630835,646.6328125,0.5024580703122802,12132.0,1166054.0,1
2021-12-19,XX,1.86,20.6,0.59,-14.07,35.2,63.16,-0.3030530184136009,-141.76171875,0.5022924444366537,8704.0,965244.0,0
2021-12-20,XX,1.39,23.15,0.31,-18.34,34.91,62.01,0.3702680378992096,173.26171875,0.5022348295466605,13938.0,1483750.0,0
2021-12-21,XX,1.54,21.81,0.19,-18.15,37.74,61.47,4.2928792887467,2056.3359375,0.5022661450514668,15420.0,1595822.0,0
2021-12-22,XX,1.8,22.33,0.24,-17.47,39.91,62.97,-0.6315834406489169,-308.1015625,0.5024173655521604,20598.0,1818284.0,0
2021-12-23,XX,1.55,24.34,0.22,-15.23,39.99,64.4,4.3381939329586325,2156.02734375,0.5026248508152436,14396.0,1992430.0,0
2021-12-24,XX,1.61,23.91,0.36,-14.49,40.93,63.83,0.0741215667556981,37.65625,0.5028257909302782,11770.0,1721312.0,0
2021-12-25,XX,1.99,25.87,0.3,-23.53,38.33,62.65,-0.7749727198994439,-392.3359375,0.502737138203537,8544.0,1394466.0,0
2021-12-26,XX,2.4,25.24,0.52,-26.09,35.26,65.95,0.7500204929835927,379.65625,0.5025419994497468,7504.0,1160110.0,0
2021-12-27,XX,1.7,26.09,0.32,-24.42,38.05,66.75,-0.3333620966693561,-169.09765625,0.5026111006007259,13248.0,2545472.0,0
2021-12-28,XX,1.78,25.24,0.26,-24.4,39.82,63.97,-6.215142651197651,-3051.5625,0.5027577760392226,14780.0,2672468.0,0
2021-12-29,XX,1.6,23.91,0.34,-23.82,39.14,64.73,-2.4336011956341843,-1144.14453125,0.503181134663557,16148.0,3452344.0,0
2021-12-30,XX,1.51,24.51,0.28,-24.67,41.17,65.54,1.566773871313257,733.4140625,0.5037924126306832,15048.0,3883396.0,0
2021-12-31,XX,1.97,26.21,0.31,-24.16,43.39,66.69,-1.8649172756865189,-871.6796875,0.5043484458946572,13194.0,3453548.0,0
2022-01-01,XX,1.87,25.22,0.31,-12.56,41.46,67.28,2.937373314776973,1380.3671875,0.5042480671662836,8594.0,2404822.0,0
2022-01-02,XX,1.51,23.91,0.23,-11.45,41.21,68.23,-0.7189054400021723,-341.59375,0.5039568628669743,6474.0,1839836.0,0
2022-01-03,XX,2.1,26.59,1.39,-19.9,38.36,67.45,-1.8914636695763705,-887.1015625,0.5041738586412344,12176.0,4779280.0,0
2022-01-04,XX,1.74,23.92,0.46,-19.12,40.73,65.35,-1.2138934663861074,-560.54296875,0.5044084827044506,15908.0,5062030.0,0
2022-01-05,XX,1.75,22.01,0.28,-22.28,41.21,65.66,-5.206628845481276,-2328.5703125,0.5047770842240114,16048.0,5164946.0,0
2022-01-06,XX,1.8,22.67,0.27,-26.25,39.92,63.47,-0.941029730358978,-408.07421875,0.5054347344479808,14854.0,5305034.0,0
2022-01-07,XX,1.75,22.98,0.29,-33.99,41.41,63.77,-3.7847988650375175,-1603.02734375,0.5063445445654372,14506.0,5880210.0,0
2022-01-08,XX,1.77,23.71,0.27,-41.02,40.34,63.94,0.4227048332596754,176.0390625,0.5061873789781526,10702.0,4310776.0,0
2022-01-09,XX,2.01,22.64,0.51,-35.8,38.33,60.98,0.4247935206112906,177.66015625,0.5058442166536148,7942.0,4042962.0,0
2022-01-10,XX,1.37,21.95,0.5,-25.57,36.03,64.28,-0.2157811766201214,-90.33984375,0.5060039504653226,12966.0,6355652.0,0
2022-01-11,XX,1.44,20.74,0.23,-27.46,41.86,61.85,2.1633410637439376,914.59375,0.5061856785167766,19112.0,6211094.0,0
2022-01-12,XX,1.58,19.44,0.36,-25.52,40.75,62.49,2.799390725191184,1213.24609375,0.5063797558909299,18254.0,6918020.0,0
2022-01-13,XX,1.4,20.67,0.89,-28.07,39.94,63.59,-3.137582795207003,-1357.53125,0.5068103902882635,16568.0,6381688.0,0
2022-01-14,XX,1.29,20.44,0.49,-32.57,39.63,64.04,1.1859664695822616,508.12890625,0.5073547618504645,15870.0,6601220.0,1
2022-01-15,XX,1.46,20.88,0.49,-35.26,38.98,63.32,0.1801155622209457,77.69921875,0.5070113034867605,12432.0,4928272.0,0
2022-01-16,XX,1.86,17.51,0.4,-38.71,36.85,62.32,-0.1472212364401536,-63.51953125,0.5064746750003777,8694.0,4317372.0,0
2022-01-17,XX,1.97,18.87,0.45,-49.43,39.39,60.72,-2.022757169904886,-863.328125,0.5060655251310282,12492.0,5415166.0,0
2022-01-18,XX,1.45,19.16,0.29,-49.44,38.18,59.94,0.2956109256612036,125.08203125,0.5062651317382006,18690.0,7608386.0,0
2022-01-19,XX,0.98,17.73,0.23,-49.44,38.23,61.52,-1.5009910442870609,-631.3046875,0.5065571313250405,20108.0,8231630.0,0
2022-01-20,XX,1.46,17.47,0.22,-42.16,38.39,62.44,-2.5816743095603862,-1063.91015625,0.5070448739510434,19188.0,7426058.0,0
2022-01-21,XX,1.34,16.91,0.24,-30.88,40.67,60.76,-10.960468291543991,-4223.1015625,0.5077330717644597,19942.0,7658026.0,0
2022-01-22,XX,1.3,17.4,0.38,-23.29,36.96,61.77,-3.9930188839646727,-1427.06640625,0.5076859522490553,12234.0,5472736.0,0
2022-01-23,XX,1.24,14.74,0.3,-15.29,33.74,61.97,3.496657378118156,1246.5546875,0.5070261741337253,9980.0,4854518.0,0
2022-01-24,XX,1.24,15.82,0.4,-15.62,33.26,59.12,1.0352967106698905,377.5234375,0.5067040207721059,17436.0,6986238.0,0
2022-01-25,XX,1.28,17.88,0.51,-16.9,38.55,59.56,0.8142486826951165,299.67578125,0.5066619834582684,21350.0,7408558.0,1
2022-01-26,XX,1.48,18.12,0.48,-15.46,40.05,61.08,-0.2760824449565606,-101.8828125,0.5065771245478108,21192.0,7454154.0,0
2022-01-27,XX,1.05,16.29,0.5,-18.31,38.32,61.73,0.7733837890785913,286.11328125,0.5069625268438918,20948.0,7427040.0,0
2022-01-28,XX,1.04,16.13,0.62,-16.85,38.19,60.74,1.7247505090414967,646.09765625,0.5074828746161961,24488.0,7228662.0,0
2022-01-29,XX,1.12,15.17,0.4,-17.1,39.42,58.53,0.9321351739209748,353.84765625,0.5071263744249865,15834.0,5331692.0,0
2022-01-30,XX,1.36,14.9,1.22,-26.58,35.59,58.59,-0.5800446457155093,-220.578125,0.5064767001501853,11298.0,4538142.0,0
2022-01-31,XX,1.03,15.67,1.21,-23.21,37.02,60.35,1.4804408066392667,565.5234375,0.5063582625767512,19780.0,7172836.0,0
2022-02-01,XX,1.38,16.54,0.96,-22.58,35.69,58.91,0.6737318502634114,260.1484375,0.506216490745757,28008.0,6419404.0,0
2022-02-02,XX,0.76,15.64,0.56,-23.14,38.35,60.66,-4.731073995912287,-1790.2890625,0.5060345735718117,24278.0,6436382.0,0
2022-02-03,XX,1.08,16.11,0.49,-19.71,38.15,58.78,0.544121583199158,201.6171875,0.5062478005799782,23352.0,6370834.0,0
2022-02-04,XX,1.06,16.14,0.69,-20.29,39.01,58.37,11.062688345744714,4346.2734375,0.5065852410266644,26304.0,5821178.0,0
2022-02-05,XX,1.14,15.85,0.56,-16.43,38.9,58.23,-0.1439823483734813,-59.7109375,0.5060622440776918,16480.0,4418962.0,0
2022-02-06,XX,0.67,15.03,1.17,-4.86,32.34,59.03,2.316687651757865,971.26953125,0.5054051967140254,11742.0,3642624.0,0
2022-02-07,XX,0.87,17.23,0.54,2.86,32.95,57.87,3.311158270953735,1427.8515625,0.5051305213080928,21692.0,5103110.0,0
2022-02-08,XX,0.75,16.68,0.66,3.62,37.8,58.03,0.6324808965338508,278.16015625,0.5050223879304453,26632.0,5671838.0,0
2022-02-09,XX,0.91,15.78,0.49,3.49,37.87,58.22,0.498211368199733,220.3515625,0.5048533477433867,26522.0,4914826.0,0
2022-02-10,XX,0.8,15.22,0.48,3.59,37.13,58.7,-1.760339378138894,-773.68359375,0.505078218548391,23440.0,5536406.0,0
2022-02-11,XX,0.84,15.71,0.4,3.54,37.69,58.1,-2.692112605517185,-1157.17578125,0.5053679971836297,24294.0,4775730.0,0
2022-02-12,XX,0.97,14.58,0.3,1.22,35.08,57.79,-0.386212183286643,-163.46875,0.505072845987721,17350.0,3653248.0,0
2022-02-13,XX,0.96,14.27,0.29,-5.58,30.32,55.77,-0.1112080209543203,-46.953125,0.5044504488518169,10344.0,2910414.0,0
2022-02-14,XX,0.58,12.39,0.32,-14.93,31.17,54.5,0.9185768314632,389.40234375,0.5041811928904661,22106.0,3594440.0,0
2022-02-15,XX,1.03,14.28,0.26,-14.75,32.83,54.58,4.563060448724069,1988.28515625,0.5038374054462489,21124.0,3567152.0,0
2022-02-16,XX,0.89,13.71,0.34,-14.51,35.08,56.48,-1.385529504989858,-613.34375,0.5038505679651691,26366.0,4838786.0,0
2022-02-17,XX,0.94,14.63,0.39,-14.11,36.0,56.96,-8.108233071910446,-3423.84765625,0.5039778816306275,24734.0,4073256.0,1
2022-02-18,XX,0.83,13.95,0.38,-14.51,38.11,56.55,-1.2586526423760571,-507.03515625,0.5042264117246538,21172.0,3883958.0,0
2022-02-19,XX,0.77,12.27,0.59,-13.64,37.28,57.56,0.2275138191892225,91.1796875,0.5040820668746137,16722.0,3106378.0,0
2022-02-20,XX,0.88,11.56,0.21,-7.28,28.62,53.4,-4.3054421746525255,-1690.77734375,0.5038053476966837,10660.0,2538332.0,0
2022-02-21,XX,0.9,12.66,0.3,-8.03,30.1,56.23,-3.592381094835431,-1356.09765625,0.503384422155239,14874.0,2919574.0,0
2022-02-22,XX,0.7,12.55,0.41,-7.21,32.4,53.68,3.213453434150656,1210.74609375,0.5032570116196511,20306.0,3615286.0,0
2022-02-23,XX,0.71,12.2,0.24,-7.2,36.57,55.16,-2.618363461542035,-989.45703125,0.5032743072354098,23944.0,3886826.0,0
2022-02-24,XX,0.87,13.11,0.38,-8.1,36.37,55.51,2.739957995154981,1036.0390625,0.5033742326668624,21502.0,3516614.0,0
2022-02-25,XX,0.91,11.9,0.46,-7.57,37.52,56.4,2.2738450595305904,881.609375,0.503533874834007,17690.0,3187314.0,0
2022-02-26,XX,1.24,10.46,0.64,-7.01,36.07,54.8,-0.2785272326076934,-109.0703125,0.5034716750011704,12624.0,2719356.0,0
2022-02-27,XX,0.87,8.19,0.31,-17.95,30.94,52.33,-3.6334517924426977,-1395.36328125,0.5031328918197917,8880.0,2172182.0,0
2022-02-28,XX,1.3,8.13,0.17,-7.74,32.12,54.75,13.576425730332168,5483.44921875,0.5028873696602683,15678.0,2857928.0,0
2022-03-01,XX,1.32,12.19,0.77,-8.21,36.56,55.67,2.653338033252476,1161.40234375,0.5027645289493967,16012.0,3127130.0,0
2022-03-02,XX,0.69,10.96,0.35,-7.6,36.08,56.34,-0.9753715935407228,-430.51953125,0.50276024525635,15922.0,3347178.0,0
2022-03-03,XX,0.91,13.28,0.36,-6.94,36.51,56.49,-3.409447865241336,-1472.328125,0.5029499071426009,16766.0,3804792.0,0
2022-03-04,XX,1.15,11.43,0.53,-6.93,37.65,55.06,-8.12852755652355,-3314.18359375,0.5032073137782942,17036.0,3437726.0,0
