,Date,casos_confirmados_global,muertes_global,COUNTRY_CODE,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX,Open,High,Low,Close,Adj Close,Volume
512,2021-06-17,355874172,7693616,XX,177945177,396048,115530279,380478,3843287,9280,1.22,20.6,0.22,-10.8,41.34,65.49,38341.421875,39513.671875,37439.67578125,38053.50390625,38053.50390625,37096670047
513,2021-06-18,356680720,7712028,XX,178348666,403489,115849842,319563,3852493,9206,1.46,20.58,0.2,-9.87,39.33,65.21,38099.4765625,38187.26171875,35255.85546875,35787.24609375,35787.24609375,36200887275
514,2021-06-19,357377364,7728188,XX,178692350,343684,116181692,331850,3862919,10426,1.72,22.41,0.26,2.07,40.09,63.72,35854.52734375,36457.796875,34933.0625,35615.87109375,35615.87109375,31207279719
515,2021-06-20,357983596,7741646,XX,179000271,307921,116446786,265094,3867296,4377,1.76,21.22,0.22,2.79,37.29,63.33,35563.140625,36059.484375,33432.07421875,35698.296875,35698.296875,36664034054
516,2021-06-21,358577022,7755748,XX,179296897,296626,116804004,357218,3874346,7050,1.85,17.81,0.34,0.91,38.49,60.33,35641.14453125,35721.640625,31295.935546875,31676.693359375,31676.693359375,52809038594
517,2021-06-22,359398060,7773592,XX,179707455,410558,117107408,303404,3883269,8923,1.21,20.73,0.34,0.66,40.12,64.72,31622.376953125,33292.453125,28893.62109375,32505.66015625,32505.66015625,58964353058
518,2021-06-23,360192390,7792382,XX,180104580,397125,117507151,399743,3892664,9395,1.52,20.3,0.35,1.63,40.4,64.79,32515.71484375,34753.41015625,31772.6328125,33723.02734375,33723.02734375,46317108925
519,2021-06-24,361010032,7809632,XX,180513478,408898,117796862,289711,3901288,8624,1.6,19.71,0.3,1.85,41.85,65.28,33682.80078125,35228.8515625,32385.21484375,34662.4375,34662.4375,33123368116
520,2021-06-25,361845944,7828106,XX,180931538,418060,118125509,328647,3910525,9237,1.25,19.33,0.24,0.86,41.78,64.37,34659.10546875,35487.24609375,31350.884765625,31637.779296875,31637.779296875,40230904226
521,2021-06-26,362572094,7843034,XX,181290076,358538,118420068,294559,3920356,9831,1.34,20.58,0.54,-1.29,40.41,62.88,31594.6640625,32637.587890625,30184.501953125,32186.27734375,32186.27734375,38585385521
522,2021-06-27,363193744,7855188,XX,181605465,315389,118678807,258739,3924067,3711,1.8,21.16,0.33,-9.27,38.96,64.42,32287.5234375,34656.12890625,32071.7578125,34649.64453125,34649.64453125,35511640894
523,2021-06-28,363860154,7868380,XX,181938720,333255,119006263,327456,3930663,6596,1.58,20.21,0.27,-5.94,39.66,59.79,34679.12109375,35219.890625,33902.07421875,34434.3359375,34434.3359375,33892523752
524,2021-06-29,364623262,7884660,XX,182320214,381494,119299679,293416,3938804,8141,1.35,20.85,0.42,-7.26,40.3,63.03,34475.55859375,36542.109375,34252.484375,35867.77734375,35867.77734375,37901460044
525,2021-06-30,365422110,7903070,XX,182719441,399227,119580620,280941,3948009,9205,1.26,20.36,0.35,-6.59,40.41,63.93,35908.38671875,36074.7578125,34086.15234375,35040.8359375,35040.8359375,34059036099
526,2021-07-01,366293190,7920176,XX,183154877,435436,120008476,427856,3956562,8553,1.38,19.7,0.22,-6.59,41.7,64.3,35035.984375,35035.984375,32883.78125,33572.1171875,33572.1171875,37838957079
527,2021-07-02,367178014,7936762,XX,183597119,442242,120299518,291042,3964854,8292,1.44,20.68,0.38,-5.46,41.07,63.89,33549.6015625,33939.58984375,32770.6796875,33897.046875,33897.046875,38728974942
528,2021-07-03,367926634,7950582,XX,183966915,369796,120569293,269775,3974134,9280,1.33,20.01,0.53,-1.3,40.68,62.9,33854.421875,34909.26171875,33402.6953125,34668.546875,34668.546875,24383958643
529,2021-07-04,368582742,7963802,XX,184299120,332205,120868181,298888,3978374,4240,1.29,18.75,0.69,5.7,37.26,60.21,34665.56640625,35937.56640625,34396.4765625,35287.78125,35287.78125,24924307911
530,2021-07-05,369336448,7978578,XX,184675291,376171,121235174,366993,3985752,7378,2.48,21.26,0.39,3.8,37.32,60.36,35284.34375,35284.34375,33213.66015625,33746.00390625,33746.00390625,26721554282
531,2021-07-06,370238152,7995596,XX,185124752,449461,121563017,327843,3994261,8509,1.51,21.65,0.38,4.36,36.8,60.8,33723.5078125,35038.53515625,33599.91796875,34235.1953125,34235.1953125,26501259870
532,2021-07-07,371168172,8012640,XX,185588017,463265,121831180,268163,4002784,8523,1.22,18.36,0.21,4.41,40.21,62.27,34225.6796875,34997.6640625,33839.2890625,33855.328125,33855.328125,24796027477
533,2021-07-08,372131660,8030490,XX,186068258,480241,122123831,292651,4011712,8928,1.0,18.88,0.32,4.42,40.31,63.87,33889.60546875,33907.90625,32133.18359375,32877.37109375,32877.37109375,29910396946
534,2021-07-09,373159250,8047202,XX,186574291,506033,122462949,339118,4022444,10732,1.81,20.55,0.3,-6.71,40.55,64.81,32861.671875,34042.29296875,32318.880859375,33798.01171875,33798.01171875,27436021028
535,2021-07-10,374003066,8060348,XX,186997197,422906,122907153,444204,4029019,6575,1.45,20.31,0.45,-10.0,39.77,63.95,33811.2421875,34209.0703125,33116.01171875,33520.51953125,33520.51953125,22971873468
536,2021-07-11,374743810,8075566,XX,187372857,375660,123197639,290486,4034251,5232,1.61,19.18,0.55,-20.94,36.29,61.41,33509.078125,34584.703125,33346.73828125,34240.1875,34240.1875,20108729370
537,2021-07-12,375608674,8091744,XX,187805957,433100,123499875,302236,4042340,8089,2.02,20.16,0.27,-33.18,37.51,61.12,34254.015625,34592.15625,32697.30859375,33155.84765625,33155.84765625,24321499537
538,2021-07-13,376661360,8108514,XX,188329699,523742,123783322,283447,4050724,8384,1.48,22.23,0.3,-34.79,38.87,63.21,33125.46875,33327.1015625,32261.419921875,32702.025390625,32702.025390625,19120856669
539,2021-07-14,377737394,8125734,XX,188867174,537475,124113063,329741,4059335,8611,1.27,21.49,0.67,-35.07,39.88,64.74,32723.845703125,33061.3984375,31639.125,32822.34765625,32822.34765625,21376531210
540,2021-07-15,378889898,8142918,XX,189443100,575926,124394119,281056,4067948,8613,1.35,21.15,0.5,-37.36,39.75,64.78,32827.875,33159.640625,31175.708984375,31780.73046875,31780.73046875,21300524237
541,2021-07-16,380082106,8160414,XX,190039489,596389,124784824,390705,4076694,8746,1.56,21.2,0.87,-27.18,39.67,64.52,31841.55078125,32218.40625,31100.673828125,31421.5390625,31421.5390625,23699476918
542,2021-07-17,381062554,8175408,XX,190525937,486448,125065613,280789,4086573,9879,2.07,22.36,1.09,-26.17,40.8,64.92,31397.30859375,31935.9453125,31223.990234375,31533.068359375,31533.068359375,18895018942
543,2021-07-18,381904510,8188482,XX,190952875,426938,125382096,316483,4090728,4155,2.24,22.7,1.0,-15.67,38.64,62.84,31533.884765625,32398.99609375,31215.4921875,31796.810546875,31796.810546875,18787986667
544,2021-07-19,382877880,8202828,XX,191441781,488906,125688817,306721,4097901,7173,2.04,23.77,1.3,-2.08,38.64,61.89,31800.01171875,31885.859375,30563.734375,30817.83203125,30817.83203125,20434789545
545,2021-07-20,383943896,8244248,XX,191974587,532806,126008997,320180,4118611,20710,1.97,23.7,1.06,-12.29,40.01,64.94,30838.28515625,31006.1875,29360.955078125,29807.34765625,29807.34765625,23148267245
546,2021-07-21,385054280,8261616,XX,192530474,555887,126315580,306583,4127296,8685,2.16,21.91,1.06,-13.79,40.04,66.49,29796.28515625,32752.326171875,29526.18359375,32110.693359375,32110.693359375,28203024559
547,2021-07-22,386185044,8279152,XX,193095710,565236,126671708,356128,4136063,8767,1.74,23.05,1.26,-11.43,40.12,65.5,32138.873046875,32576.400390625,31745.298828125,32313.10546875,32313.10546875,19555230518
548,2021-07-23,387641032,8295742,XX,193842546,746836,126918098,246390,4144686,8623,1.84,23.87,1.39,-11.36,42.56,64.63,32305.958984375,33581.55078125,32057.892578125,33581.55078125,33581.55078125,22552046192
549,2021-07-24,388506500,8313108,XX,194253643,411097,127435324,517226,4155432,10746,3.02,25.12,0.85,-11.49,41.01,65.36,33593.73046875,34490.390625,33424.859375,34292.4453125,34292.4453125,21664706865
550,2021-07-25,389398520,8327770,XX,194705037,451394,127762741,327417,4160374,4942,2.07,25.38,0.56,-23.78,36.53,64.47,34290.29296875,35364.92578125,33881.8359375,35350.1875,35350.1875,20856685287
551,2021-07-26,390475714,8344674,XX,195243564,538527,128063201,300460,4168824,8450,2.51,25.35,2.24,-27.27,38.84,64.0,35384.03125,40499.67578125,35287.3125,37337.53515625,37337.53515625,51022126212
552,2021-07-27,391690024,8364318,XX,195851244,607680,128409040,345839,4178649,9825,1.82,23.58,0.57,-15.41,40.71,64.56,37276.03515625,39406.94140625,36441.7265625,39406.94140625,39406.94140625,35097370560
553,2021-07-28,392990642,8384820,XX,196500594,649350,128745703,336663,4188789,10140,1.56,21.81,0.66,-14.18,42.22,65.74,39503.1875,40816.0703125,38862.4375,39995.90625,39995.90625,38702404695
554,2021-07-29,394275970,8405134,XX,197144306,643712,129094091,348388,4199052,10263,1.3,23.88,0.67,-13.91,43.07,66.6,39995.453125,40593.0703125,39352.05859375,40008.421875,40008.421875,27167146027
555,2021-07-30,395741404,8424258,XX,197877499,733193,129401282,307191,4208614,9562,2.12,23.24,0.32,-13.91,44.12,66.6,40027.484375,42235.546875,38397.35546875,42235.546875,42235.546875,33072782960
556,2021-07-31,396778104,8441888,XX,198391626,514127,129705211,303929,4219827,11213,1.73,23.71,0.88,-14.02,41.69,65.98,42196.3046875,42231.44921875,41110.83203125,41626.1953125,41626.1953125,25802845343
557,2021-08-01,397745322,8456622,XX,198880283,488657,129994389,289178,4224793,4966,2.59,23.61,1.51,-12.02,37.31,65.77,41460.84375,42541.6796875,39540.94140625,39974.89453125,39974.89453125,26688438115
558,2021-08-02,398881326,8472744,XX,199448363,568080,130277533,283144,4232857,8064,1.22,24.96,0.68,-21.47,39.12,63.64,39907.26171875,40419.1796875,38746.34765625,39201.9453125,39201.9453125,25595265436
559,2021-08-03,400151938,8493562,XX,200083086,634723,130582001,304468,4243267,10410,2.2,23.7,0.72,-20.75,40.6,65.05,39178.40234375,39750.03125,37782.05078125,38152.98046875,38152.98046875,26189830450
560,2021-08-04,401512726,8514560,XX,200762918,679832,130899061,317060,4253769,10502,1.82,23.11,0.51,-21.34,44.14,67.37,38213.33203125,39952.296875,37589.1640625,39747.50390625,39747.50390625,25372562724
561,2021-08-05,402883158,8536468,XX,201448646,685728,976624,-129922437,4264719,10950,1.58,23.66,0.49,-21.88,44.22,67.61,39744.515625,41341.93359375,37458.00390625,40869.5546875,40869.5546875,35185031017
562,2021-08-06,404522356,8557362,XX,202268812,820166,993018,16394,4275168,10449,1.67,23.78,0.3,-21.61,46.9,67.25,40865.8671875,43271.66015625,39932.1796875,42816.5,42816.5,38226483046
563,2021-08-07,405648628,8574656,XX,202827135,558323,1009341,16323,4286223,11055,1.62,23.25,0.84,-20.43,43.23,66.1,42832.796875,44689.859375,42618.56640625,44555.80078125,44555.80078125,40030862141
564,2021-08-08,406586630,8589530,XX,203301301,474166,1026396,17055,4291253,5030,1.17,24.56,0.61,-8.67,40.32,65.44,44574.4375,45282.3515625,43331.91015625,43798.1171875,43798.1171875,36302664750
565,2021-08-09,407816660,8607076,XX,203916288,614987,1041583,15187,4300028,8775,2.04,25.93,1.05,4.11,41.96,65.93,43791.92578125,46456.83203125,42848.6875,46365.40234375,46365.40234375,38734079049
566,2021-08-10,409109958,8630252,XX,204562983,646695,1057841,16258,4311616,11588,1.53,23.32,0.32,3.93,42.86,65.96,46280.84765625,46637.98828125,44705.5546875,45585.03125,45585.03125,33546019517
567,2021-08-11,410572170,8651290,XX,205293618,730635,1075814,17973,4322137,10521,1.81,24.05,0.99,2.73,42.53,65.96,45599.703125,46735.6328125,45351.7109375,45593.63671875,45593.63671875,34319709073
568,2021-08-12,411983720,8672298,XX,205999350,705732,1093501,17687,4332643,10506,2.31,23.62,1.06,3.16,43.25,65.5,45576.87890625,46228.91015625,43861.4453125,44428.2890625,44428.2890625,33723620826
569,2021-08-13,413587562,8693198,XX,206801647,802297,1110526,17025,4343095,10452,1.63,23.15,0.45,2.08,43.39,67.73,44439.69140625,47831.9765625,44282.41796875,47793.3203125,47793.3203125,31744259539
570,2021-08-14,414700446,8710630,XX,207352797,551150,1128181,17655,4354228,11133,1.56,23.71,0.5,-0.59,41.22,66.4,47810.6875,48098.68359375,46177.6328125,47096.9453125,47096.9453125,31211354442
571,2021-08-15,415638864,8725456,XX,207827331,474534,1145126,16945,4359226,4998,2.7,20.03,0.8,-11.74,37.34,66.06,47096.66796875,47357.10546875,45579.58984375,47047.00390625,47047.00390625,30988958446
572,2021-08-16,416951240,8745020,XX,208483642,656311,1162576,17450,4369011,9785,2.78,20.26,0.73,-19.69,39.32,63.51,47019.9609375,47998.09765625,45700.3203125,46004.484375,46004.484375,32776876610
573,2021-08-17,418318486,8766548,XX,209166792,683150,1179043,16467,4379768,10757,2.22,20.73,0.74,-26.89,41.11,64.12,45936.45703125,47139.5703125,44512.41796875,44695.359375,44695.359375,33451362600
574,2021-08-18,419791778,8788170,XX,209903740,736948,1198723,19680,4390581,10813,2.2,23.5,0.36,-25.14,41.94,66.13,44686.75,45952.0625,44364.02734375,44801.1875,44801.1875,32194123075
575,2021-08-19,421215386,8811034,XX,210615893,712153,1220443,21720,4402014,11433,1.58,22.38,0.41,-25.06,40.92,67.4,44741.8828125,46970.76171875,43998.31640625,46717.578125,46717.578125,37204312299
576,2021-08-20,422785348,8832012,XX,211395040,779147,1241891,21448,4414929,12915,1.46,20.93,0.58,-24.57,41.21,65.97,46723.12109375,49342.15234375,46650.70703125,49339.17578125,49339.17578125,34706867452
577,2021-08-21,423914230,8849798,XX,211959292,564252,1260467,18576,4423720,8791,2.46,23.98,0.88,-25.6,41.02,66.56,49327.07421875,49717.01953125,48312.19921875,48905.4921875,48905.4921875,40585205312
578,2021-08-22,424819534,8865174,XX,212417667,458375,1278667,18200,4429088,5368,1.91,19.52,0.41,-23.37,39.05,65.11,48869.10546875,49471.609375,48199.94140625,49321.65234375,49321.65234375,25370975378
579,2021-08-23,426164914,8885144,XX,213090598,672931,1297720,19053,4439072,9984,1.32,19.85,0.52,-17.62,40.78,66.2,49291.67578125,50482.078125,49074.60546875,49546.1484375,49546.1484375,34305053719
580,2021-08-24,427539988,8907224,XX,213777714,687116,1316333,18613,4450113,11041,1.81,23.68,1.16,-11.95,41.45,67.2,49562.34765625,49878.76953125,47687.1171875,47706.1171875,47706.1171875,35361168834
581,2021-08-25,429017818,8929886,XX,214516873,739159,1337131,20798,4461446,11333,1.71,22.85,0.45,-12.36,41.43,66.34,47727.2578125,49202.87890625,47163.61328125,48960.7890625,48960.7890625,32646349931
582,2021-08-26,430488616,8953068,XX,215251999,735126,1359788,22657,4473050,11604,1.62,22.59,0.46,-13.1,41.63,67.17,49002.640625,49347.58203125,46405.78125,46942.21875,46942.21875,32666549568
583,2021-08-27,431971346,8973760,XX,215993825,741826,1381665,21877,4483401,10351,2.01,21.62,0.38,-13.39,42.3,66.5,46894.5546875,49112.78515625,46394.28125,49058.66796875,49058.66796875,34511076995
584,2021-08-28,433100292,8990634,XX,216552553,558728,1401157,19492,4494261,10860,1.66,21.82,0.34,-23.57,40.7,65.44,49072.5859375,49283.50390625,48499.23828125,48902.40234375,48902.40234375,28568103401
585,2021-08-29,434004714,9004106,XX,217010597,458044,1422002,20845,4498569,4308,2.36,20.94,0.31,-25.89,34.67,64.62,48911.25,49644.11328125,47925.85546875,48829.83203125,48829.83203125,25889650240
586,2021-08-30,435316902,9023126,XX,217666965,656368,1443259,21257,4508084,9515,1.24,18.67,0.37,-33.86,35.87,63.67,48834.8515625,48925.60546875,46950.2734375,47054.984375,47054.984375,31847007016
587,2021-08-31,436585326,9041466,XX,218300624,633659,1461724,18465,4517260,9176,1.25,20.62,0.31,-32.46,41.13,65.24,47024.33984375,48189.55078125,46750.09375,47166.6875,47166.6875,34730363427
588,2021-09-01,438025086,9066470,XX,219020643,720019,1482797,21073,4529761,12501,1.73,19.94,0.39,-32.42,40.44,65.88,47099.7734375,49111.08984375,46562.4375,48847.02734375,48847.02734375,39139399125
589,2021-09-02,439378342,9088916,XX,219697442,676799,1506270,23473,4540991,11230,0.98,20.77,0.53,-31.73,41.34,66.74,48807.84765625,50343.421875,48652.3203125,49327.72265625,49327.72265625,39508070319
590,2021-09-03,440803792,9110288,XX,220410070,712628,1528669,22399,4551676,10685,1.2,19.09,0.33,-31.61,41.11,65.38,49288.25,50982.2734375,48386.0859375,50025.375,50025.375,43206179619
591,2021-09-04,441812732,9125758,XX,220908482,498412,1550251,21582,4561870,10194,1.54,21.78,0.55,-17.59,39.57,63.8,50009.32421875,50545.58203125,49548.78125,49944.625,49944.625,37471327794
592,2021-09-05,442720032,9138690,XX,221368500,460018,1570824,20573,4565891,4021,1.84,19.19,0.64,-15.88,34.35,65.3,49937.859375,51868.6796875,49538.59765625,51753.41015625,51753.41015625,30322676319
593,2021-09-06,443642288,9154810,XX,221829440,460940,1591025,20201,4573953,8062,1.99,19.66,0.73,-18.43,38.77,64.88,51769.00390625,52700.94140625,51053.6796875,52633.53515625,52633.53515625,38884105426
594,2021-09-07,444978732,9175758,XX,222497716,668276,1609927,18902,4584431,10478,1.26,18.76,0.67,-17.44,38.8,61.93,52660.48046875,52853.765625,43285.20703125,46811.12890625,46811.12890625,65210059683
595,2021-09-08,446235898,9195846,XX,223126709,628993,1632628,22701,4594501,10070,1.44,19.64,0.47,-16.27,39.71,62.96,46827.76171875,47334.0546875,44561.39453125,46091.390625,46091.390625,49007762488
596,2021-09-09,447532288,9217374,XX,223774600,647891,1657483,24855,4605263,10762,1.57,19.85,0.46,-16.3,42.32,64.2,45774.7421875,47261.94921875,45669.73828125,46391.421875,46391.421875,38672657013
597,2021-09-10,448831348,9235746,XX,224424513,649913,1678959,21476,4614434,9171,1.69,20.88,0.46,-15.28,41.08,63.76,46396.6640625,47031.7421875,44344.484375,44883.91015625,44883.91015625,39154666597
598,2021-09-11,449782864,9252456,XX,224896542,472029,1700730,21771,4625259,10825,2.01,21.41,0.6,-24.71,40.97,64.72,44869.83984375,45969.29296875,44818.265625,45201.45703125,45201.45703125,34499835245
599,2021-09-12,450535962,9263626,XX,225274949,378407,1721710,20980,4628382,3123,1.0,16.96,0.93,-15.71,34.62,62.26,45206.62890625,46364.87890625,44790.4609375,46063.26953125,46063.26953125,27881980161
600,2021-09-13,451661396,9281824,XX,225839699,564750,1746523,24813,4637480,9098,1.24,16.66,0.54,-5.14,36.08,59.87,46057.21484375,46598.6796875,43591.3203125,44963.07421875,44963.07421875,40969943253
601,2021-09-14,452766584,9301648,XX,226392520,552821,1764576,18053,4647399,9919,1.06,18.6,0.35,-5.86,39.85,62.84,44960.05078125,47218.125,44752.33203125,47092.4921875,47092.4921875,38652152880
602,2021-09-15,453902886,9322550,XX,226960572,568052,1783336,18760,4657855,10456,1.26,20.48,0.39,-6.57,41.08,64.66,47098.0,48450.46875,46773.328125,48176.34765625,48176.34765625,30484496466
603,2021-09-16,455075050,9343470,XX,227546542,585970,1800275,16939,4668329,10474,1.79,19.93,0.52,-6.71,40.98,64.53,48158.90625,48486.828125,47079.55859375,47783.359375,47783.359375,31764293754
604,2021-09-17,456319570,9361570,XX,228168955,622413,1823245,22970,4677378,9049,1.59,20.21,0.87,-7.0,41.32,63.96,47771.00390625,48160.921875,46832.5234375,47267.51953125,47267.51953125,28727713711
605,2021-09-18,457378600,9374600,XX,228693134,524179,1840450,17205,4686377,8999,1.72,19.81,0.43,0.66,40.27,64.69,47273.52734375,48791.78125,47087.28515625,48278.36328125,48278.36328125,28575630451
606,2021-09-19,458113192,9386604,XX,229066200,373066,1863919,23469,4689904,3527,1.64,17.28,0.96,2.82,34.85,62.04,48268.85546875,48328.3671875,46919.8046875,47260.21875,47260.21875,26967722648
607,2021-09-20,459148152,9403024,XX,229583773,517573,1880733,16814,4698114,8210,1.2,14.84,0.38,3.71,37.26,60.44,47261.40625,47328.19921875,42598.9140625,42843.80078125,42843.80078125,43909845642
608,2021-09-21,460131960,9421866,XX,230075472,491699,1897383,16650,4707531,9417,1.15,18.46,0.37,3.48,38.73,63.19,43012.234375,43607.609375,39787.609375,40693.67578125,40693.67578125,48701090088
609,2021-09-22,461202304,9441426,XX,230610721,535249,1917085,19702,4717316,9785,1.37,19.32,1.07,3.56,39.38,63.84,40677.953125,43978.62109375,40625.6328125,43574.5078125,43574.5078125,38139709246
610,2021-09-23,462296934,9461030,XX,231158201,547480,213261388,211344303,4727124,9808,1.71,18.56,0.79,3.8,39.83,64.87,43560.296875,44942.17578125,43109.33984375,44895.09765625,44895.09765625,34244064430
611,2021-09-24,463393858,9478458,XX,231701698,543497,213828212,566824,4738324,11200,1.27,17.96,0.46,3.28,39.39,64.15,44894.30078125,45080.4921875,40936.55859375,42839.75,42839.75,42839345714
612,2021-09-25,464153002,9489394,XX,232080594,378896,214193759,365547,4743808,5484,1.72,18.97,0.82,1.29,39.47,63.13,42840.890625,42996.2578125,41759.921875,42716.59375,42716.59375,31604717236
613,2021-09-26,464871900,9500298,XX,232445606,365012,214620249,426490,4746778,2970,1.46,15.12,0.68,0.43,36.33,62.82,42721.62890625,43919.30078125,40848.4609375,43208.5390625,43208.5390625,30661222077
614,2021-09-27,465813678,9515750,XX,232916856,471250,215166787,546538,4754491,7713,1.63,13.13,0.3,-1.57,35.17,59.72,43234.18359375,44313.24609375,42190.6328125,42235.73046875,42235.73046875,30980029059
615,2021-09-28,466723040,9534476,XX,233371435,454579,215777257,610470,4763853,9362,1.46,18.83,0.26,-1.71,39.65,61.68,42200.8984375,42775.14453125,40931.6640625,41034.54296875,41034.54296875,30214940550
616,2021-09-29,467705334,9553024,XX,233862595,491160,216418953,641696,4773129,9276,1.68,18.53,0.43,-4.57,40.16,63.18,41064.984375,42545.2578125,40829.66796875,41564.36328125,41564.36328125,30602359905
617,2021-09-30,468681992,9570704,XX,234350829,488234,216985508,566555,4781969,8840,1.56,18.6,1.09,-4.57,38.31,63.22,41551.26953125,44092.6015625,41444.58203125,43790.89453125,43790.89453125,31141681925
618,2021-10-01,469724618,9587916,XX,234872276,521447,217544456,558948,4790588,8619,1.4,17.36,0.5,-16.57,38.9,61.62,43816.7421875,48436.01171875,43320.0234375,48116.94140625,48116.94140625,42850641582
619,2021-10-02,470435728,9599730,XX,235222437,350161,217950044,405588,4799002,8414,1.48,18.76,0.46,-14.71,38.85,63.2,48137.46875,48282.0625,47465.49609375,47711.48828125,47711.48828125,30614346492
620,2021-10-03,471061872,9608292,XX,235540527,318090,218383702,433658,4800774,1772,1.78,16.88,0.56,-21.98,33.19,63.34,47680.02734375,49130.69140625,47157.2890625,48199.953125,48199.953125,26638115879
621,2021-10-04,471932562,9622552,XX,235976211,435684,218950194,566492,4807906,7132,1.02,14.29,0.26,-20.15,33.3,58.91,48208.90625,49456.77734375,47045.00390625,49112.90234375,49112.90234375,33383173002
622,2021-10-05,472783948,9637330,XX,236401859,425648,219625223,675029,4815295,7389,0.83,15.77,0.42,-20.89,37.0,61.32,49174.9609375,51839.984375,49072.83984375,51514.8125,51514.8125,35873904236
623,2021-10-06,473799192,9655654,XX,236908543,506684,220257976,632753,4824461,9166,1.16,16.08,0.44,-18.26,37.0,59.69,51486.6640625,55568.46484375,50488.19140625,55361.44921875,55361.44921875,49034730168
624,2021-10-07,474721734,9673540,XX,237369802,461259,220805534,547558,4833405,8944,1.27,17.02,0.36,-17.81,38.2,62.28,55338.625,55338.625,53525.46875,53805.984375,53805.984375,36807860413
625,2021-10-08,475672824,9688600,XX,237845471,475669,221317184,511650,4840936,7531,1.08,16.84,0.3,-4.03,38.29,63.35,53802.14453125,55922.98046875,53688.0546875,53967.84765625,53967.84765625,34800873924
626,2021-10-09,476364270,9698322,XX,238185774,340303,221731074,413890,4848311,7375,1.41,16.7,0.61,-2.11,37.85,61.48,53929.78125,55397.9453125,53735.14453125,54968.22265625,54968.22265625,32491211414
627,2021-10-10,477005694,9707678,XX,238511413,325639,222112633,381559,4850478,2167,1.18,13.99,0.33,2.7,32.41,57.65,54952.8203125,56401.3046875,54264.2578125,54771.578125,54771.578125,39527792364
628,2021-10-11,477757620,9719324,XX,238887706,376293,222572223,459590,4856303,5825,1.36,13.34,0.41,-6.94,34.34,58.35,54734.125,57793.0390625,54519.765625,57484.7890625,57484.7890625,42637331698
629,2021-10-12,478640418,9735442,XX,239328229,440523,223142784,570561,4864361,8058,1.06,16.04,0.4,-5.3,37.63,60.17,57526.83203125,57627.87890625,54477.97265625,56041.05859375,56041.05859375,41083758949
630,2021-10-13,479555502,9753132,XX,239785850,457621,223740662,597878,4873190,8829,0.68,15.85,0.32,-4.93,38.96,61.89,56038.2578125,57688.66015625,54370.97265625,57401.09765625,57401.09765625,41684252783
631,2021-10-14,480461040,9769148,XX,240238505,452655,224233165,492503,4881193,8003,0.82,18.06,0.72,-6.16,38.84,62.83,57372.83203125,58478.734375,56957.07421875,57321.5234375,57321.5234375,36615791366
632,2021-10-15,481378960,9783552,XX,240697470,458965,224688783,455618,4888400,7207,1.16,17.06,0.71,-7.92,36.78,61.98,57345.90234375,62757.12890625,56868.14453125,61593.94921875,61593.94921875,51780081801
633,2021-10-16,482076068,9794154,XX,241039949,342479,225039562,350779,4896228,7828,0.92,16.33,0.26,-8.07,35.3,61.32,61609.52734375,62274.4765625,60206.12109375,60892.1796875,60892.1796875,34250964237
634,2021-10-17,482712544,9802714,XX,241364325,324376,225389617,350055,4897986,1758,1.08,14.5,0.65,-5.75,32.71,59.78,60887.65234375,61645.5234375,59164.46875,61553.6171875,61553.6171875,29032367511
635,2021-10-18,483536816,9815678,XX,241776475,412150,225846015,456398,4904474,6488,0.88,13.54,0.27,3.26,34.5,57.59,61548.8046875,62614.66015625,60012.7578125,62026.078125,62026.078125,38055562075
636,2021-10-19,484432650,9832158,XX,242223590,447115,226412503,566488,4912532,8058,0.87,16.02,0.3,1.98,36.3,62.08,62043.1640625,64434.53515625,61622.93359375,64261.9921875,64261.9921875,40471196346
637,2021-10-20,485388702,9849482,XX,242700987,477397,226964264,551761,4921196,8664,0.81,16.52,0.4,1.72,37.74,61.81,64284.5859375,66930.390625,63610.67578125,65992.8359375,65992.8359375,40788955582
638,2021-10-21,486316284,9864898,XX,243164185,463198,227411878,447614,4928903,7707,0.84,16.56,0.34,2.9,37.77,61.39,66002.234375,66600.546875,62117.41015625,62210.171875,62210.171875,45908121370
639,2021-10-22,487293218,9881202,XX,243652776,488591,227867770,455892,4937055,8152,0.8,15.79,0.34,3.58,37.73,62.14,62237.890625,63715.0234375,60122.796875,60692.265625,60692.265625,38434082775
640,2021-10-23,488038058,9892848,XX,244017470,364694,228232279,364509,4945427,8372,1.02,16.56,0.39,2.48,36.66,61.98,60694.62890625,61743.87890625,59826.5234375,61393.6171875,61393.6171875,26882546034
641,2021-10-24,488672034,9901898,XX,244342404,324934,228568873,336594,4947410,1983,1.09,14.23,0.47,3.75,32.14,59.54,61368.34375,61505.8046875,59643.34375,60930.8359375,60930.8359375,27316183882
642,2021-10-25,489529080,9915306,XX,244770958,428554,229023323,454450,4954115,6705,1.09,13.32,0.51,4.44,32.95,60.07,60893.92578125,63729.32421875,60691.80078125,63039.82421875,63039.82421875,31064911614
643,2021-10-26,490423326,9931068,XX,245216515,445557,229584187,560864,4961989,7874,0.71,15.26,0.42,5.06,35.75,59.76,63032.76171875,63229.02734375,59991.16015625,60363.79296875,60363.79296875,34878965587
